Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,1389827264,4938.31,msrc_split,8771.18,300 files,-1,0,8,7,f,1389827264,None,2,100.0
Zstd -1,550804166,212.02,msrc_split,562.97,300 files,-1,0,8,7,f,1383799488,None,2,39.8
Zstd -9,468591762,36.53,msrc_split,554.37,300 files,-1,0,8,7,f,1382543040,None,2,33.89
Snappy,628506127,395.64,msrc_split,912.79,300 files,-1,0,8,7,f,1377544896,None,2,45.63
LZ4,654940879,473.22,msrc_split,1470.06,300 files,-1,0,8,7,f,1383741568,None,2,47.33
Zlib -1,504377510,74.69,msrc_split,246.75,300 files,-1,0,8,7,f,1388448320,None,2,36.33
Zlib -9,460658332,10.3,msrc_split,250.62,300 files,-1,0,8,7,f,1385292640,None,2,33.25
Huffman,1006432147,604.57,msrc_split,694.46,300 files,-1,0,8,7,f,1382055200,None,2,72.82
