Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,2840808640,5008.39,msrc_split,7925.06,300 files,-1,0,8,5,f,2840808640,None,0,100.0
SIMDBP128,427435024,7972.58,msrc_split,16687.99,300 files,-1,0,8,5,f,2829954880,None,0,15.1
Simple8B,421404952,3254.57,msrc_split,7579.21,300 files,-1,0,8,5,f,2824955840,None,0,14.92
