Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,257871904,3718.3,msrc_split,882.24,300 files,-1,0,8,3,c,257871904,None,1,100.0
SprintzDelta -80,72803704,452.62,msrc_split,3095.92,300 files,-1,0,8,3,c,254841376,None,1,28.57
SprintzXff -80,73639688,293.75,msrc_split,3198.1,300 files,-1,0,8,3,c,254595840,None,1,28.92
SprintzDelta_Huf -80,59991440,432.17,msrc_split,629.59,300 files,-1,0,8,3,c,250902944,None,1,23.91
SprintzXff_Huf -80,61243844,285.79,msrc_split,584.79,300 files,-1,0,8,3,c,251534912,None,1,24.35
