Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,11320374720,5079.98,msrc_split,6328.82,300 files,-1,0,16,10,f,11320374720,None,1,100.0
SIMDBP128,3877419424,7056.43,msrc_split,8685.14,300 files,-1,0,16,10,f,11254575040,None,1,34.45
Simple8B,4258128608,2370.16,msrc_split,4835.28,300 files,-1,0,16,10,f,11314112320,None,1,37.64
