Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,112846400,4989.67,msrc_split,4103.03,300 files,-1,0,8,1,f,112846400,None,2,100.0
SIMDBP128,17324672,5101.25,msrc_split,3644.17,300 files,-1,0,8,1,f,114762240,None,2,15.1
Simple8B,16724456,2338.23,msrc_split,3992.14,300 files,-1,0,8,1,f,111552320,None,2,14.99
