Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,257871904,4999.58,msrc_split,8201.4,300 files,-1,0,8,3,f,257871904,None,1,100.0
Zstd -1,101885504,209.9,msrc_split,562.49,300 files,-1,0,8,3,f,254841376,None,1,39.98
Zstd -9,86236022,36.13,msrc_split,564.23,300 files,-1,0,8,3,f,254595840,None,1,33.87
Snappy,116377793,399.04,msrc_split,862.64,300 files,-1,0,8,3,f,254046848,None,1,45.81
LZ4,120588446,475.28,msrc_split,1194.1,300 files,-1,0,8,3,f,254706080,None,1,47.34
Zlib -1,93003143,64.24,msrc_split,245.35,300 files,-1,0,8,3,f,255762336,None,1,36.36
Zlib -9,84152268,11.38,msrc_split,247.99,300 files,-1,0,8,3,f,252999872,None,1,33.26
Huffman,184097637,600.45,msrc_split,684.01,300 files,-1,0,8,3,f,251922144,None,1,73.08
