Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,25402485760,5038.24,msrc_split,7878.64,300 files,-1,0,16,15,f,25402485760,None,0,100.0
SIMDBP128,8758700320,7039.75,msrc_split,13473.34,300 files,-1,0,16,15,f,25430065600,None,0,34.44
Simple8B,9561939880,2380.53,msrc_split,6374.86,300 files,-1,0,16,15,f,25380226880,None,0,37.67
