Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,28214112,3949.93,msrc_split,8771.55,300 files,-1,0,8,1,f,28214112,None,0,100.0
Zstd -1,11505376,206.13,msrc_split,572.52,300 files,-1,0,8,1,f,28693024,None,0,40.1
Zstd -9,9550849,36.72,msrc_split,589.26,300 files,-1,0,8,1,f,27890368,None,0,34.24
Snappy,12858028,395.67,msrc_split,951.35,300 files,-1,0,8,1,f,28073568,None,0,45.8
LZ4,13800755,478.67,msrc_split,1549.94,300 files,-1,0,8,1,f,29187648,None,0,47.28
Zlib -1,10400754,74.63,msrc_split,247.19,300 files,-1,0,8,1,f,28720576,None,0,36.21
Zlib -9,9553209,11.57,msrc_split,252.37,300 files,-1,0,8,1,f,29260992,None,0,32.65
Huffman,20109816,609.94,msrc_split,713.7,300 files,-1,0,8,1,f,27842976,None,0,72.23
