Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,22132977600,4987.84,msrc_split,6133.23,300 files,-1,0,16,14,f,22132977600,None,2,100.0
SIMDBP128,7626570160,7033.49,msrc_split,9402.51,300 files,-1,0,16,14,f,22144634880,None,2,34.44
Simple8B,8328640088,2374.56,msrc_split,5147.3,300 files,-1,0,16,14,f,22111791360,None,2,37.67
