Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,112846400,4992.83,msrc_split,7905.49,300 files,-1,0,8,1,f,112846400,None,0,100.0
SIMDBP128,17324672,8041.14,msrc_split,14788.83,300 files,-1,0,8,1,f,114762240,None,0,15.1
Simple8B,16724456,3492.26,msrc_split,7013.31,300 files,-1,0,8,1,f,111552320,None,0,14.99
