Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,5558837440,4412.48,msrc_split,4578.06,300 files,-1,0,8,7,f,5558837440,None,1,100.0
SIMDBP128,832983552,8114.77,msrc_split,9419.86,300 files,-1,0,8,7,f,5534728000,None,1,15.05
Simple8B,825870120,3202.14,msrc_split,5476.34,300 files,-1,0,8,7,f,5529701120,None,1,14.94
