Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,5558837440,4990.82,msrc_split,7878.3,300 files,-1,0,8,7,f,5558837440,None,0,100.0
SIMDBP128,832983552,8084.26,msrc_split,16760.46,300 files,-1,0,8,7,f,5534728000,None,0,15.05
Simple8B,825870120,3319.49,msrc_split,7171.7,300 files,-1,0,8,7,f,5529701120,None,0,14.94
