Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,5558837440,4892.12,msrc_split,5865.12,300 files,-1,0,16,7,f,5558837440,None,1,100.0
SIMDBP128,1906562832,6964.81,msrc_split,7032.14,300 files,-1,0,16,7,f,5534728000,None,1,34.45
Simple8B,2083124184,2207.54,msrc_split,4786.26,300 files,-1,0,16,7,f,5529701120,None,1,37.67
