Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Nthreads,Order,Original size,Preprocs,Query,Ratio
Memcpy,1031401280,4418.14,msrc_split,4985.75,300 files,-1,0,16,3,f,1031401280,None,1,100.0
SIMDBP128,351513472,6728.51,msrc_split,7496.38,300 files,-1,0,16,3,f,1019280000,None,1,34.49
Simple8B,384037464,2176.2,msrc_split,4420.25,300 files,-1,0,16,3,f,1018298240,None,1,37.71
