Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
SprintzXff -1,11257,126.81,ucr,131.28,/rowmajor/uint8/ucr/Gun_Point.dat,-1,0,8,c,30995,None,36.32
SprintzDelta_Huf -1,10569,93.03,ucr,178.1,/rowmajor/uint8/ucr/Gun_Point.dat,-1,0,8,c,30995,None,34.1
SprintzXff_Huf -1,8907,154.79,ucr,146.85,/rowmajor/uint8/ucr/Gun_Point.dat,-1,0,8,c,30995,None,28.74
SprintzDelta -1,40061,237.59,ucr,318.46,/rowmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,0,8,c,46570,None,86.02
SprintzXff -1,39224,186.13,ucr,198.82,/rowmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,0,8,c,46570,None,84.23
SprintzDelta_Huf -1,35462,126.28,ucr,169.18,/rowmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,0,8,c,46570,None,76.15
SprintzXff_Huf -1,36721,110.58,ucr,145.35,/rowmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,0,8,c,46570,None,78.85
SprintzDelta -1,101677,277.45,ucr,347.22,/rowmajor/uint8/ucr/WormsTwoClass.dat,-1,0,8,c,233485,None,43.55
SprintzXff -1,103663,207.51,ucr,216.22,/rowmajor/uint8/ucr/WormsTwoClass.dat,-1,0,8,c,233485,None,44.4
SprintzDelta_Huf -1,91703,205.1,ucr,243.7,/rowmajor/uint8/ucr/WormsTwoClass.dat,-1,0,8,c,233485,None,39.28
SprintzXff_Huf -1,91428,171.78,ucr,170.61,/rowmajor/uint8/ucr/WormsTwoClass.dat,-1,0,8,c,233485,None,39.16
SprintzDelta -1,41677,297.55,ucr,331.01,/rowmajor/uint8/ucr/FISH.dat,-1,0,8,c,163795,None,25.44
SprintzXff -1,43299,124.7,ucr,213.9,/rowmajor/uint8/ucr/FISH.dat,-1,0,8,c,163795,None,26.43
SprintzDelta_Huf -1,26982,252.59,ucr,275.43,/rowmajor/uint8/ucr/FISH.dat,-1,0,8,c,163795,None,16.47
SprintzXff_Huf -1,30120,187.78,ucr,183.3,/rowmajor/uint8/ucr/FISH.dat,-1,0,8,c,163795,None,18.39
SprintzDelta -1,467830,299.71,ucr,315.74,/rowmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,0,8,c,1432955,None,32.65
SprintzXff -1,468241,232.5,ucr,240.29,/rowmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,0,8,c,1432955,None,32.68
SprintzDelta_Huf -1,400149,290.52,ucr,204.36,/rowmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,0,8,c,1432955,None,27.92
SprintzXff_Huf -1,362524,186.07,ucr,190.99,/rowmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,0,8,c,1432955,None,25.3
SprintzDelta -1,892317,345.77,ucr,330.51,/rowmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,0,8,c,2842570,None,31.39
SprintzXff -1,939154,297.05,ucr,253.82,/rowmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,0,8,c,2842570,None,33.04
SprintzDelta_Huf -1,684124,269.88,ucr,278.21,/rowmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,0,8,c,2842570,None,24.07
SprintzXff_Huf -1,673971,182.59,ucr,228.18,/rowmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,0,8,c,2842570,None,23.71
SprintzDelta -1,43688,231.16,ucr,215.3,/rowmajor/uint8/ucr/Ham.dat,-1,0,8,c,93299,None,46.83
SprintzXff -1,39685,126.78,ucr,136.01,/rowmajor/uint8/ucr/Ham.dat,-1,0,8,c,93299,None,42.54
SprintzDelta_Huf -1,39697,106.62,ucr,144.72,/rowmajor/uint8/ucr/Ham.dat,-1,0,8,c,93299,None,42.55
SprintzXff_Huf -1,33830,101.7,ucr,110.29,/rowmajor/uint8/ucr/Ham.dat,-1,0,8,c,93299,None,36.26
SprintzDelta -1,1065230,253.4,ucr,368.86,/rowmajor/uint8/ucr/Phoneme.dat,-1,0,8,c,2171185,None,49.06
SprintzXff -1,1070996,240.81,ucr,222.43,/rowmajor/uint8/ucr/Phoneme.dat,-1,0,8,c,2171185,None,49.33
SprintzDelta_Huf -1,992251,279.12,ucr,246.77,/rowmajor/uint8/ucr/Phoneme.dat,-1,0,8,c,2171185,None,45.7
SprintzXff_Huf -1,978579,226.72,ucr,180.1,/rowmajor/uint8/ucr/Phoneme.dat,-1,0,8,c,2171185,None,45.07
SprintzDelta -1,33399,177.99,ucr,175.35,/rowmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,0,8,c,47085,None,70.93
SprintzXff -1,30658,132.36,ucr,135.64,/rowmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,0,8,c,47085,None,65.11
SprintzDelta_Huf -1,31702,120.23,ucr,108.45,/rowmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,0,8,c,47085,None,67.33
SprintzXff_Huf -1,27753,81.23,ucr,101.66,/rowmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,0,8,c,47085,None,58.94
SprintzDelta -1,121022,172.08,ucr,221.66,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,0,8,c,237895,None,50.87
SprintzXff -1,124017,129.7,ucr,169.13,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,0,8,c,237895,None,52.13
SprintzDelta_Huf -1,110001,187.8,ucr,241.17,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,0,8,c,237895,None,46.24
SprintzXff_Huf -1,112146,155.49,ucr,167.11,/rowmajor/uint8/ucr/Cricket_Y.dat,-1,0,8,c,237895,None,47.14
SprintzDelta -1,28603,147.65,ucr,227.05,/rowmajor/uint8/ucr/Herring.dat,-1,0,8,c,66171,None,43.23
SprintzXff -1,26262,207.02,ucr,210.91,/rowmajor/uint8/ucr/Herring.dat,-1,0,8,c,66171,None,39.69
SprintzDelta_Huf -1,24792,177.1,ucr,242.9,/rowmajor/uint8/ucr/Herring.dat,-1,0,8,c,66171,None,37.47
SprintzXff_Huf -1,21176,169.36,ucr,166.58,/rowmajor/uint8/ucr/Herring.dat,-1,0,8,c,66171,None,32.0
SprintzDelta -1,33201,269.58,ucr,282.29,/rowmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,c,47000,None,70.64
SprintzXff -1,30467,213.12,ucr,215.3,/rowmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,c,47000,None,64.82
SprintzDelta_Huf -1,31572,142.81,ucr,190.0,/rowmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,c,47000,None,67.17
SprintzXff_Huf -1,27628,117.61,ucr,106.5,/rowmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,c,47000,None,58.78
SprintzDelta -1,120998,297.55,ucr,344.86,/rowmajor/uint8/ucr/Cricket_X.dat,-1,0,8,c,237895,None,50.86
SprintzXff -1,123950,133.71,ucr,213.72,/rowmajor/uint8/ucr/Cricket_X.dat,-1,0,8,c,237895,None,52.1
SprintzDelta_Huf -1,110397,197.14,ucr,213.82,/rowmajor/uint8/ucr/Cricket_X.dat,-1,0,8,c,237895,None,46.41
SprintzXff_Huf -1,112554,172.02,ucr,168.83,/rowmajor/uint8/ucr/Cricket_X.dat,-1,0,8,c,237895,None,47.31
SprintzDelta -1,121219,248.47,ucr,348.9,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,c,237895,None,50.95
SprintzXff -1,124163,202.16,ucr,204.92,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,c,237895,None,52.19
SprintzDelta_Huf -1,110671,188.12,ucr,256.46,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,c,237895,None,46.52
SprintzXff_Huf -1,112870,153.28,ucr,123.59,/rowmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,c,237895,None,47.45
SprintzDelta -1,106071,342.17,ucr,360.22,/rowmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,c,100995,None,105.03
SprintzXff -1,106521,230.57,ucr,179.33,/rowmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,c,100995,None,105.47
SprintzDelta_Huf -1,104167,207.75,ucr,190.89,/rowmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,c,100995,None,103.14
SprintzXff_Huf -1,104667,138.82,ucr,84.03,/rowmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,c,100995,None,103.64
SprintzDelta -1,100008,257.18,ucr,334.69,/rowmajor/uint8/ucr/50words.dat,-1,0,8,c,248870,None,40.18
SprintzXff -1,90441,214.77,ucr,238.71,/rowmajor/uint8/ucr/50words.dat,-1,0,8,c,248870,None,36.34
SprintzDelta_Huf -1,90998,202.9,ucr,251.8,/rowmajor/uint8/ucr/50words.dat,-1,0,8,c,248870,None,36.56
SprintzXff_Huf -1,72125,173.88,ucr,182.24,/rowmajor/uint8/ucr/50words.dat,-1,0,8,c,248870,None,28.98
SprintzDelta -1,35931,300.62,ucr,304.21,/rowmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,c,51420,None,69.88
SprintzXff -1,32927,233.99,ucr,240.08,/rowmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,c,51420,None,64.04
SprintzDelta_Huf -1,33982,194.84,ucr,182.69,/rowmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,c,51420,None,66.09
SprintzXff_Huf -1,29452,113.85,ucr,153.62,/rowmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,c,51420,None,57.28
SprintzDelta -1,105780,275.82,ucr,344.2,/rowmajor/uint8/ucr/Strawberry.dat,-1,0,8,c,235915,None,44.84
SprintzXff -1,98936,185.49,ucr,215.65,/rowmajor/uint8/ucr/Strawberry.dat,-1,0,8,c,235915,None,41.94
SprintzDelta_Huf -1,95912,210.67,ucr,250.81,/rowmajor/uint8/ucr/Strawberry.dat,-1,0,8,c,235915,None,40.66
SprintzXff_Huf -1,83679,171.76,ucr,203.02,/rowmajor/uint8/ucr/Strawberry.dat,-1,0,8,c,235915,None,35.47
Memcpy,112695,3953.93,ucr,5442.1,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,100.0
Zstd -1,64204,112.45,ucr,305.88,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,56.97
Zstd -9,44693,15.42,ucr,265.09,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,39.66
Snappy,76591,231.98,ucr,835.45,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,67.96
LZ4,73875,312.47,ucr,1620.02,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,65.55
Zlib -1,54400,54.53,ucr,166.49,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,48.27
Zlib -9,45857,14.89,ucr,177.43,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,40.69
Huffman,107491,429.54,ucr,438.67,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,95.38
Zstd -1,69377,135.03,ucr,353.76,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,61.29
Zstd -9,57618,15.95,ucr,325.07,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,50.9
Snappy,87485,180.21,ucr,569.76,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,77.28
LZ4,91314,258.32,ucr,1413.17,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,80.66
Zlib -1,64055,41.48,ucr,143.76,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,56.58
Zlib -9,58087,12.51,ucr,144.2,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,51.31
Huffman,83559,441.71,ucr,563.21,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,73.81
Zstd -1,236102,233.61,ucr,525.38,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,20.99
Zstd -9,191631,45.86,ucr,728.21,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,17.04
Snappy,348520,327.81,ucr,803.5,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,30.99
LZ4,353495,375.35,ucr,1278.98,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,31.43
Zlib -1,273328,99.98,ucr,297.33,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,24.3
Zlib -9,205605,6.97,ucr,306.82,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,18.28
Huffman,754867,480.7,ucr,652.57,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,67.11
Zstd -1,154309,141.84,ucr,379.3,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,66.09
Zstd -9,114382,17.37,ucr,341.49,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,48.99
Snappy,196499,196.24,ucr,613.71,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,84.16
LZ4,200818,332.75,ucr,1588.12,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,86.01
Zlib -1,142248,43.04,ucr,142.37,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,60.92
Zlib -9,134536,16.45,ucr,154.51,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,57.62
Huffman,199213,468.34,ucr,464.6,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,85.32
Zstd -1,59297,188.87,ucr,421.98,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,78.3
Zstd -9,54110,39.17,ucr,346.87,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,71.45
Snappy,65619,605.79,ucr,2112.59,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,86.65
LZ4,62398,591.55,ucr,2640.79,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,82.4
Zlib -1,51949,36.56,ucr,145.92,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,68.6
Zlib -9,52959,21.34,ucr,147.78,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,69.93
Huffman,69349,423.35,ucr,419.99,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,91.57
Zstd -1,29405,128.95,ucr,339.34,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,93.99
Zstd -9,25730,36.15,ucr,266.35,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,82.24
Snappy,31291,1593.17,ucr,4375.52,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,100.02
LZ4,29607,316.09,ucr,1338.97,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,94.64
Zlib -1,24808,34.19,ucr,111.7,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,79.3
Zlib -9,25119,16.49,ucr,82.18,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,80.29
Huffman,30089,219.73,ucr,282.77,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,96.18
Zstd -1,59563,229.87,ucr,463.55,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,80.0
Zstd -9,56815,50.53,ucr,410.56,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,76.31
Snappy,71440,2329.27,ucr,5898.83,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,95.95
LZ4,64048,576.79,ucr,5536.51,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,86.02
Zlib -1,54429,37.03,ucr,155.38,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,73.1
Zlib -9,55801,23.77,ucr,168.63,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,74.95
Huffman,67835,421.8,ucr,411.61,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,91.11
Zstd -1,56355,154.13,ucr,404.7,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,74.57
Zstd -9,48898,25.1,ucr,289.9,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,64.7
Snappy,69017,272.69,ucr,839.7,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,91.33
LZ4,69563,389.07,ucr,2134.89,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,92.05
Zlib -1,49989,37.31,ucr,139.84,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,66.15
Zlib -9,49522,16.81,ucr,138.6,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,65.53
Huffman,60647,435.32,ucr,476.99,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,80.25
Zstd -1,143203,122.64,ucr,356.09,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,57.54
Zstd -9,112665,16.42,ucr,449.24,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,45.27
Snappy,171869,198.52,ucr,617.06,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,69.06
LZ4,180277,236.55,ucr,1321.1,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,72.44
Zlib -1,136228,47.44,ucr,155.01,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,54.74
Zlib -9,119658,14.55,ucr,196.62,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,48.08
Huffman,209294,474.79,ucr,490.48,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,84.1
Zstd -1,517806,260.4,ucr,514.24,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,30.82
Zstd -9,457141,41.87,ucr,599.17,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,27.21
Snappy,683455,355.49,ucr,847.79,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,40.67
LZ4,696117,398.93,ucr,1468.71,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,41.43
Zlib -1,507798,92.06,ucr,296.58,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,30.22
Zlib -9,438779,5.53,ucr,267.77,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,26.11
Huffman,984008,525.92,ucr,598.47,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,58.56
Zstd -1,14424,73.81,ucr,347.56,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,88.54
Zstd -9,13493,25.15,ucr,234.37,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,82.82
Snappy,16196,583.78,ucr,1047.11,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,99.42
LZ4,15190,274.02,ucr,1201.22,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,93.24
Zlib -1,12910,20.2,ucr,78.46,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,79.25
Zlib -9,12937,16.75,ucr,82.32,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,79.41
Huffman,15586,200.51,ucr,225.77,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,95.67
Zstd -1,44898,90.33,ucr,239.13,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,77.73
Zstd -9,38028,16.25,ucr,277.67,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,65.83
Snappy,53977,357.25,ucr,1108.59,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,93.45
LZ4,49366,240.21,ucr,1048.69,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,85.46
Zlib -1,38369,35.3,ucr,124.06,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,66.42
Zlib -9,37611,16.98,ucr,135.16,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,65.11
Huffman,48396,399.43,ucr,440.74,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,83.78
Zstd -1,129696,188.91,ucr,466.45,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,None,25.54
Zstd -9,108120,37.64,ucr,641.03,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,None,21.29
Snappy,194098,273.47,ucr,765.62,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,None,38.22
LZ4,213679,351.95,ucr,1223.27,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,None,42.07
Zlib -1,160136,68.45,ucr,243.69,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,None,31.53
Zlib -9,98154,6.23,ucr,303.74,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,None,19.33
Huffman,366621,495.94,ucr,626.72,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,None,72.18
Zstd -1,2489638,226.77,ucr,534.54,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,None,26.2
Zstd -9,1938129,35.51,ucr,651.33,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,None,20.39
Snappy,4012550,319.22,ucr,893.32,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,None,42.22
LZ4,3970050,387.21,ucr,1649.23,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,None,41.77
Zlib -1,3246945,77.83,ucr,226.44,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,None,34.16
Zlib -9,2036256,11.31,ucr,369.76,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,None,21.43
Huffman,8245894,646.93,ucr,605.51,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,None,86.76
Zstd -1,61346,407.45,ucr,741.6,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,None,11.28
Zstd -9,48475,70.27,ucr,853.1,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,None,8.92
Snappy,95817,381.61,ucr,1133.27,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,None,17.62
LZ4,95765,668.15,ucr,1748.6,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,None,17.61
Zlib -1,60553,138.38,ucr,359.54,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,None,11.14
Zlib -9,46112,10.31,ucr,487.0,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,None,8.48
Huffman,281787,527.72,ucr,749.7,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,None,51.82
Zstd -1,1244322,208.91,ucr,583.43,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,None,50.39
Zstd -9,757220,23.99,ucr,521.65,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,None,30.66
Snappy,1613426,231.99,ucr,828.07,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,None,65.33
LZ4,1606127,251.45,ucr,1496.65,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,None,65.04
Zlib -1,1251875,51.57,ucr,184.61,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,None,50.69
Zlib -9,1027196,17.64,ucr,243.04,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,None,41.59
Huffman,2264833,472.75,ucr,422.86,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,None,91.71
Zstd -1,30293,159.67,ucr,416.76,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,None,39.0
Zstd -9,28463,17.51,ucr,397.83,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,None,36.64
Snappy,42522,257.91,ucr,737.12,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,None,54.74
LZ4,44433,342.07,ucr,1555.22,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,None,57.2
Zlib -1,31760,52.34,ucr,175.1,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,None,40.89
Zlib -9,28817,3.97,ucr,97.09,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,None,37.1
Huffman,45847,481.51,ucr,618.82,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,None,59.02
Zstd -1,136977,407.53,ucr,368.85,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,None,91.55
Zstd -9,117387,26.97,ucr,307.77,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,None,78.46
Snappy,149632,2991.26,ucr,6922.69,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,None,100.01
LZ4,148538,904.62,ucr,6159.23,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,None,99.28
Zlib -1,116936,31.63,ucr,132.38,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,None,78.16
Zlib -9,121233,22.43,ucr,143.9,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,None,81.03
Huffman,136967,304.41,ucr,517.02,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,None,91.54
Zstd -1,1869191,382.24,ucr,581.26,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,None,83.25
Zstd -9,1339626,16.39,ucr,223.98,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,None,59.67
Snappy,2233491,2190.5,ucr,5180.96,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,None,99.48
LZ4,2217543,616.36,ucr,5177.93,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,None,98.77
Zlib -1,1572096,44.43,ucr,170.59,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,None,70.02
Zlib -9,1568344,26.62,ucr,168.48,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,None,69.85
Huffman,1874008,422.23,ucr,561.68,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,None,83.47
Zstd -1,33906,733.91,ucr,1403.14,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,0,8,f,543745,None,6.24
Zstd -9,30738,137.31,ucr,1711.63,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,0,8,f,543745,None,5.65
